,season,team,strength,TOI,goals,goals_against
1668,2021,Washington Capitals,"(4, 4)",669,0,1
1669,2021,Washington Capitals,"(3, 3)",0,0,0
1670,2021,Washington Capitals,"(4, 3)",31,0,0
1671,2021,Washington Capitals,"(3, 4)",1,0,0
1672,2021,Washington Capitals,"(5, 3)",104,0,0
1673,2021,Washington Capitals,"(3, 5)",0,0,0
1674,2021,Edmonton Oilers,"(5, 5)",46160,47,47
1675,2021,Edmonton Oilers,"(5, 4)",4827,13,1
1676,2021,Edmonton Oilers,"(4, 5)",5736,3,10
1677,2021,Edmonton Oilers,"(4, 4)",1141,2,1
1678,2021,Edmonton Oilers,"(3, 3)",0,0,0
1679,2021,Edmonton Oilers,"(4, 3)",0,0,0
1680,2021,Edmonton Oilers,"(3, 4)",0,0,0
1681,2021,Edmonton Oilers,"(5, 3)",38,0,0
1682,2021,Edmonton Oilers,"(3, 5)",152,0,0
1683,2021,Detroit Red Wings,"(5, 5)",0,0,0
1684,2021,Detroit Red Wings,"(5, 4)",0,0,0
1685,2021,Detroit Red Wings,"(4, 5)",0,0,0
1686,2021,Detroit Red Wings,"(4, 4)",0,0,0
1687,2021,Detroit Red Wings,"(3, 3)",0,0,0
1688,2021,Detroit Red Wings,"(4, 3)",0,0,0
1689,2021,Detroit Red Wings,"(3, 4)",0,0,0
1690,2021,Detroit Red Wings,"(5, 3)",0,0,0
1691,2021,Detroit Red Wings,"(3, 5)",0,0,0
1692,2021,Buffalo Sabres,"(5, 5)",0,0,0
1693,2021,Buffalo Sabres,"(5, 4)",0,0,0
1694,2021,Buffalo Sabres,"(4, 5)",0,0,0
1695,2021,Buffalo Sabres,"(4, 4)",0,0,0
1696,2021,Buffalo Sabres,"(3, 3)",0,0,0
1697,2021,Buffalo Sabres,"(4, 3)",0,0,0
1698,2021,Buffalo Sabres,"(3, 4)",0,0,0
1699,2021,Buffalo Sabres,"(5, 3)",0,0,0
1700,2021,Buffalo Sabres,"(3, 5)",0,0,0
1701,2021,Nashville Predators,"(5, 5)",12186,6,13
1702,2021,Nashville Predators,"(5, 4)",1146,3,1
1703,2021,Nashville Predators,"(4, 5)",1307,0,6
1704,2021,Nashville Predators,"(4, 4)",122,0,0
1705,2021,Nashville Predators,"(3, 3)",0,0,0
1706,2021,Nashville Predators,"(4, 3)",0,0,0
1707,2021,Nashville Predators,"(3, 4)",0,0,0
1708,2021,Nashville Predators,"(5, 3)",110,0,0
1709,2021,Nashville Predators,"(3, 5)",40,0,1
1710,2021,Philadelphia Flyers,"(5, 5)",0,0,0
1711,2021,Philadelphia Flyers,"(5, 4)",0,0,0
1712,2021,Philadelphia Flyers,"(4, 5)",0,0,0
1713,2021,Philadelphia Flyers,"(4, 4)",0,0,0
1714,2021,Philadelphia Flyers,"(3, 3)",0,0,0
1715,2021,Philadelphia Flyers,"(4, 3)",0,0,0
1716,2021,Philadelphia Flyers,"(3, 4)",0,0,0
1717,2021,Philadelphia Flyers,"(5, 3)",0,0,0
1718,2021,Philadelphia Flyers,"(3, 5)",0,0,0
1719,2021,New Jersey Devils,"(5, 5)",0,0,0
1720,2021,New Jersey Devils,"(5, 4)",0,0,0
1721,2021,New Jersey Devils,"(4, 5)",0,0,0
1722,2021,New Jersey Devils,"(4, 4)",0,0,0
1723,2021,New Jersey Devils,"(3, 3)",0,0,0
1724,2021,New Jersey Devils,"(4, 3)",0,0,0
1725,2021,New Jersey Devils,"(3, 4)",0,0,0
1726,2021,New Jersey Devils,"(5, 3)",0,0,0
1727,2021,New Jersey Devils,"(3, 5)",0,0,0
